d_opt,sigma_d,tissue,d,k_rel,loss
5.1313131313131315e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.004641588833612777,2.166459989465313e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.006812920690579608,2.1443894926792575e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.01,2.1212831241504058e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,1e-06,2.6209879568141112e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,1.4677992676220705e-06,3.505757921387342e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,2.1544346900318822e-06,4.852436417935733e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,3.162277660168379e-06,6.787791663445238e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,4.641588833612782e-06,9.373336075674285e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,6.8129206905796085e-06,1.2570188385980004e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,9.999999999999999e-06,1.6218934413470054e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,1.4677992676220675e-05,2.001049000807506e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,2.1544346900318823e-05,2.34902290089227e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,3.1622776601683795e-05,2.6175221822221184e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,4.641588833612772e-05,2.7753293815889577e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,6.812920690579608e-05,2.8210272985859282e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,0.0001,2.7789472122250553e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,0.0001467799267622069,2.684249909363143e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,0.00021544346900318823,2.5689812481664905e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,0.00031622776601683794,2.455468686433323e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,0.00046415888336127773,2.3560227423804257e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,0.0006812920690579609,2.275411779006499e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,0.001,2.2136226189649753e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,0.001467799267622069,2.1679997788518513e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,0.002154434690031882,2.134675084066805e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,0.0031622776601683794,2.1094915069059634e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,0.004641588833612777,2.08858489286243e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,0.006812920690579608,2.068690247737129e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.25e-08,0.01,2.0472779666432808e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,1e-06,2.5028849267790445e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,1.4677992676220705e-06,3.3452494804950786e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,2.1544346900318822e-06,4.628081629273303e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,3.162277660168379e-06,6.472226269784378e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,4.641588833612782e-06,8.935821204175666e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,6.8129206905796085e-06,1.198075873963829e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,9.999999999999999e-06,1.5453488002871544e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,1.4677992676220675e-05,1.905704966981206e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,2.1544346900318823e-05,2.2355740389273974e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,3.1622776601683795e-05,2.4889781060302625e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,4.641588833612772e-05,2.636701001802727e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,6.812920690579608e-05,2.6781770264591303e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,0.0001,2.637136055536958e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,0.0001467799267622069,2.547171608483852e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,0.00021544346900318823,2.4386753770014443e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,0.00031622776601683794,2.3327484602450686e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,0.00046415888336127773,2.240987358596396e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,0.0006812920690579609,2.167772358552952e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,0.001,2.112855850998291e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,0.001467799267622069,2.0733890021949382e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,0.002154434690031882,2.0453654728046304e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,0.0031622776601683794,2.0245710855822712e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,0.004641588833612777,2.0071612169657066e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,0.006812920690579608,1.9899693798168724e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.5e-08,0.01,1.9706212694183725e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,1e-06,2.373906824784692e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,1.4677992676220705e-06,3.1724029380633616e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,2.1544346900318822e-06,4.389542321369247e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,3.162277660168379e-06,6.1398543739058135e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,4.641588833612782e-06,8.476239708680878e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,6.8129206905796085e-06,1.1356717038763623e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,9.999999999999999e-06,1.4626464517349624e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,1.4677992676220675e-05,1.7994839610439406e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,2.1544346900318823e-05,2.1047189651006112e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,3.1622776601683795e-05,2.3360321756373708e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,4.641588833612772e-05,2.46813951563614e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,6.812920690579608e-05,2.5027573089301725e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.0001,2.4633024923982247e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.0001467799267622069,2.3811546072665957e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.00021544346900318823,2.2839558873753475e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.00031622776601683794,2.1905451516742063e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.00046415888336127773,2.111031070861644e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.0006812920690579609,2.0489636128356157e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.001,2.0036995431465303e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.001467799267622069,1.97227389385645e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.002154434690031882,1.9507300182327588e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.0031622776601683794,1.9350103938023853e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.004641588833612777,1.9214980170931594e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.006812920690579608,1.9072795044322616e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.01,1.890227387064028e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,1e-06,2.2309597373695146e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,1.4677992676220705e-06,2.981709161095568e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,2.1544346900318822e-06,4.127177519998252e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,3.162277660168379e-06,5.774689762002824e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,4.641588833612782e-06,7.970530978861316e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,6.8129206905796085e-06,1.0666735718162473e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,9.999999999999999e-06,1.370506174155292e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,1.4677992676220675e-05,1.6801515910278915e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,2.1544346900318823e-05,1.9568210283385356e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,3.1622776601683795e-05,2.162896838964692e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,4.641588833612772e-05,2.2779890295742266e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,6.812920690579608e-05,2.306411198334011e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.0001,2.27088532350238e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.0001467799267622069,2.1998339791589537e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.00021544346900318823,2.1174247052035314e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.00031622776601683794,2.0396853882737364e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.00046415888336127773,1.9749051554405083e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.0006812920690579609,1.925680624671097e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.001,1.8910261347395633e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.001467799267622069,1.8680131616341565e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.002154434690031882,1.852940658631567e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.0031622776601683794,1.8421135734833643e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.004641588833612777,1.8322931120030977e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.006812920690579608,1.8209127653260583e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.01,1.8061376226238655e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,1e-06,2.072903556295854e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,1.4677992676220705e-06,2.7702164971375143e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,2.1544346900318822e-06,3.834963388519724e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,3.162277660168379e-06,5.366206476694531e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,4.641588833612782e-06,7.403218115683104e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,6.8129206905796085e-06,9.892958043403976e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,9.999999999999999e-06,1.2676826688586547e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,1.4677992676220675e-05,1.5483257105139317e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,2.1544346900318823e-05,1.7958443205532025e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,3.1622776601683795e-05,1.9778077475160493e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,4.641588833612772e-05,2.078562229005828e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,6.812920690579608e-05,2.1042693966432723e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.0001,2.0760838861515317e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.0001467799267622069,2.0188775088611427e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.00021544346900318823,1.9531052839411455e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.00031622776601683794,1.8919821905570343e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.00046415888336127773,1.842104789622292e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.0006812920690579609,1.8052920892738072e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.001,1.7804098287594464e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.001467799267622069,1.7647629390402367e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.002154434690031882,1.7550920361525286e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.0031622776601683794,1.7481995636514197e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.004641588833612777,1.741305927690217e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.006812920690579608,1.732226061760376e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.250000000000001e-08,0.01,1.719417943720312e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,1e-06,1.9040199925946912e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,1.4677992676220705e-06,2.5430101145688636e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,2.1544346900318822e-06,3.519187072051075e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,3.162277660168379e-06,4.922781842248608e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,4.641588833612782e-06,6.78679484189007e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,6.8129206905796085e-06,9.056195031700695e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,9.999999999999999e-06,1.1577803945108965e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,1.4677992676220675e-05,1.4099642514234449e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,2.1544346900318823e-05,1.6306717627833517e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,3.1622776601683795e-05,1.792447924879411e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,4.641588833612772e-05,1.883423798353055e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,6.812920690579608e-05,1.91041972969665e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,0.0001,1.8922474463685906e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,0.0001467799267622069,1.8500413479414924e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,0.00021544346900318823,1.800793838363153e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,0.00031622776601683794,1.7552845321208452e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,0.00046415888336127773,1.718770358631883e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,0.0006812920690579609,1.692567129295848e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,0.001,1.675594382653021e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,0.001467799267622069,1.6655494035089943e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,0.002154434690031882,1.6597143671758295e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,0.0031622776601683794,1.6554462317847638e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,0.004641588833612777,1.6504491308031053e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,0.006812920690579608,1.642919074314554e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.5e-08,0.01,1.6315879915282244e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,1e-06,1.732953856192311e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,1.4677992676220705e-06,2.3118405327616403e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,2.1544346900318822e-06,3.1965801224515487e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,3.162277660168379e-06,4.468760730298539e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,4.641588833612782e-06,6.156617866660079e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,6.8129206905796085e-06,8.206651557054e-06
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,9.999999999999999e-06,1.047631596673534e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,1.4677992676220675e-05,1.2737844021215042e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,2.1544346900318823e-05,1.4715266568225244e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,3.1622776601683795e-05,1.617668570151075e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,4.641588833612772e-05,1.702935826146506e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,6.812920690579608e-05,1.733827569772165e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,0.0001,1.7264702372229445e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,0.0001467799267622069,1.698551682486642e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,0.00021544346900318823,1.664126812438838e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,0.00031622776601683794,1.6320439642745145e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,0.00046415888336127773,1.6065698585255794e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,0.0006812920690579609,1.5887358318357684e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,0.001,1.5776415260274022e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,0.001467799267622069,1.571438431316906e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,0.002154434690031882,1.5679624382366573e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,0.0031622776601683794,1.5651149365619333e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,0.004641588833612777,1.5610692311983045e-05
5.1313131313131315e-08,1e-08,Transport-Resistant,6.75e-08,0.006812920690579608,1.5543782741337404e-05
